utc_timestamp,AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s)
2019-06-12 12:00:00+00:00,8392.0,20.8,0.10,47,3600.00
2019-06-12 13:00:00+00:00,8292.0,21.2,0.00,47,3600.00
2019-06-12 14:00:00+00:00,8213.0,20.1,0.00,53,851.60
2019-06-12 15:00:00+00:00,8194.0,19.1,0.00,57,0.00
2019-06-12 16:00:00+00:00,8066.0,19.1,0.00,57,3510.62
2019-06-12 17:00:00+00:00,7757.0,18.1,0.00,65,3600.00
2019-06-12 18:00:00+00:00,7480.0,16.9,0.00,70,0.00
2019-06-12 19:00:00+00:00,7297.0,14.9,0.00,75,1894.74
2019-06-12 20:00:00+00:00,6954.0,13.6,0.00,79,0.00
2019-06-12 21:00:00+00:00,6342.0,12.8,0.00,83,0.00
2019-06-12 22:00:00+00:00,5944.0,12.1,0.00,86,0.00
2019-06-12 23:00:00+00:00,5589.0,11.2,0.00,89,0.00
2019-06-13 00:00:00+00:00,5473.0,11.1,0.00,90,0.00
2019-06-13 01:00:00+00:00,5334.0,10.4,0.00,91,0.00
2019-06-13 02:00:00+00:00,5381.0,9.4,0.00,93,0.00
2019-06-13 03:00:00+00:00,5832.0,9.6,0.00,91,0.00
2019-06-13 04:00:00+00:00,6950.0,10.2,0.00,90,681.48
2019-06-13 05:00:00+00:00,7895.0,12.3,0.00,83,3600.00
2019-06-13 06:00:00+00:00,8250.0,14.5,0.00,75,3600.00
2019-06-13 07:00:00+00:00,8252.0,16.7,0.00,66,3600.00
2019-06-13 08:00:00+00:00,8336.0,18.3,0.00,56,3600.00
2019-06-13 09:00:00+00:00,8408.0,20.2,0.00,47,3600.00
2019-06-13 10:00:00+00:00,8233.0,21.9,0.00,38,3600.00
2019-06-13 11:00:00+00:00,8226.0,23.0,0.00,33,3600.00
2019-06-13 12:00:00+00:00,8185.0,23.9,0.00,25,3600.00
2019-06-13 13:00:00+00:00,8145.0,23.5,0.00,29,3600.00
2019-06-13 14:00:00+00:00,8106.0,23.4,0.00,31,3600.00
2019-06-13 15:00:00+00:00,8177.0,22.8,0.00,34,3600.00
2019-06-13 16:00:00+00:00,8151.0,21.9,0.00,39,3600.00
2019-06-13 17:00:00+00:00,7845.0,20.7,0.00,45,3600.00
2019-06-13 18:00:00+00:00,7478.0,18.6,0.00,63,3600.00
2019-06-13 19:00:00+00:00,7320.0,18.0,0.00,50,3445.06
2019-06-13 20:00:00+00:00,7016.0,13.6,0.00,73,0.00
2019-06-13 21:00:00+00:00,6378.0,11.5,0.00,79,0.00
2019-06-13 22:00:00+00:00,6049.0,10.2,0.00,83,0.00
2019-06-13 23:00:00+00:00,5692.0,9.9,0.00,82,0.00
2019-06-14 00:00:00+00:00,5553.0,8.9,0.00,84,0.00
2019-06-14 01:00:00+00:00,5454.0,9.0,0.00,83,0.00
2019-06-14 02:00:00+00:00,5510.0,8.9,0.00,88,0.00
2019-06-14 03:00:00+00:00,6014.0,7.9,0.00,96,0.00
2019-06-14 04:00:00+00:00,7113.0,8.0,0.00,97,1083.94
2019-06-14 05:00:00+00:00,7949.0,12.3,0.00,83,3600.00
2019-06-14 06:00:00+00:00,8248.0,15.8,0.00,71,3600.00
2019-06-14 07:00:00+00:00,8321.0,18.9,0.00,52,3600.00
2019-06-14 08:00:00+00:00,8425.0,21.7,0.00,35,3600.00
2019-06-14 09:00:00+00:00,8434.0,24.1,0.00,32,3600.00
2019-06-14 10:00:00+00:00,8285.0,26.6,0.00,28,3600.00
2019-06-14 11:00:00+00:00,8192.0,27.9,0.00,21,3600.00
2019-06-14 12:00:00+00:00,8050.0,28.3,0.00,19,3600.00
2019-06-14 13:00:00+00:00,7976.0,28.3,0.00,20,3600.00
2019-06-14 14:00:00+00:00,8002.0,27.8,0.00,21,3600.00
2019-06-14 15:00:00+00:00,8066.0,26.9,0.00,25,3600.00
2019-06-14 16:00:00+00:00,7994.0,25.3,0.00,34,3600.00
2019-06-14 17:00:00+00:00,7557.0,23.6,0.00,42,3600.00
2019-06-14 18:00:00+00:00,7269.0,21.1,0.00,50,3600.00
2019-06-14 19:00:00+00:00,7068.0,18.2,0.00,60,3475.53
2019-06-14 20:00:00+00:00,6870.0,16.7,0.00,67,0.00
2019-06-14 21:00:00+00:00,6312.0,16.1,0.00,71,0.00
2019-06-14 22:00:00+00:00,5884.0,15.9,0.00,69,0.00
2019-06-14 23:00:00+00:00,5540.0,15.6,0.00,68,0.00
2019-06-15 00:00:00+00:00,5338.0,16.1,0.00,62,0.00
2019-06-15 01:00:00+00:00,5169.0,16.1,0.00,50,0.00
2019-06-15 02:00:00+00:00,5142.0,15.7,0.00,49,0.00
2019-06-15 03:00:00+00:00,5313.0,15.6,0.00,52,0.00
2019-06-15 04:00:00+00:00,5734.0,15.1,0.00,56,0.00
2019-06-15 05:00:00+00:00,6290.0,15.7,0.00,60,0.00
2019-06-15 06:00:00+00:00,6765.0,18.3,0.00,54,3545.56
2019-06-15 07:00:00+00:00,7023.0,19.0,0.00,54,253.92
2019-06-15 08:00:00+00:00,7151.0,18.7,0.00,68,0.00
2019-06-15 09:00:00+00:00,7278.0,20.3,0.00,54,0.00
2019-06-15 10:00:00+00:00,7053.0,23.3,0.00,41,3600.00
2019-06-15 11:00:00+00:00,6903.0,24.8,0.00,34,3600.00
2019-06-15 12:00:00+00:00,6731.0,25.8,0.10,25,3600.00
2019-06-15 13:00:00+00:00,6690.0,25.3,0.20,24,3600.00
2019-06-15 14:00:00+00:00,6659.0,21.6,0.50,50,3600.00
2019-06-15 15:00:00+00:00,6745.0,19.5,0.60,64,3600.00
2019-06-15 16:00:00+00:00,6709.0,18.4,0.00,68,3600.00
2019-06-15 17:00:00+00:00,6374.0,16.4,0.20,78,3580.21
2019-06-15 18:00:00+00:00,6246.0,14.1,3.00,97,3452.76
2019-06-15 19:00:00+00:00,6130.0,13.2,0.30,99,653.26
2019-06-15 20:00:00+00:00,6012.0,13.0,0.00,99,0.00
2019-06-15 21:00:00+00:00,5561.0,11.5,0.00,99,0.00
2019-06-15 22:00:00+00:00,5270.0,11.1,0.00,100,0.00
2019-06-15 23:00:00+00:00,4946.0,11.4,0.00,99,0.00
2019-06-16 00:00:00+00:00,4848.0,13.5,0.10,92,0.00
2019-06-16 01:00:00+00:00,4710.0,11.2,0.00,96,0.00
2019-06-16 02:00:00+00:00,4620.0,10.9,0.00,99,0.00
2019-06-16 03:00:00+00:00,4584.0,11.7,0.50,100,0.00
2019-06-16 04:00:00+00:00,4817.0,11.8,2.30,99,0.00
2019-06-16 05:00:00+00:00,5298.0,11.6,3.60,100,0.00
2019-06-16 06:00:00+00:00,5581.0,11.4,2.40,99,0.00
2019-06-16 07:00:00+00:00,5850.0,11.5,0.90,100,0.00
2019-06-16 08:00:00+00:00,6073.0,11.9,0.30,100,0.00
2019-06-16 09:00:00+00:00,6256.0,13.6,0.20,99,3600.00
2019-06-16 10:00:00+00:00,6148.0,14.2,0.20,89,3600.00
2019-06-16 11:00:00+00:00,5970.0,15.3,0.20,73,3600.00
2019-06-16 12:00:00+00:00,5836.0,15.6,0.30,64,3600.00
2019-06-16 13:00:00+00:00,5774.0,15.0,0.10,68,3600.00
2019-06-16 14:00:00+00:00,5854.0,13.8,0.20,71,313.48
2019-06-16 15:00:00+00:00,6040.0,13.9,0.20,70,1752.65
2019-06-16 16:00:00+00:00,6174.0,13.2,0.10,73,0.00
2019-06-16 17:00:00+00:00,6042.0,13.1,0.00,72,3259.66
2019-06-16 18:00:00+00:00,6016.0,12.3,0.00,78,0.00
2019-06-16 19:00:00+00:00,5979.0,11.3,0.00,87,1042.19
2019-06-16 20:00:00+00:00,6001.0,10.5,0.00,91,0.00
2019-06-16 21:00:00+00:00,5606.0,11.0,0.00,85,0.00
2019-06-16 22:00:00+00:00,5418.0,10.6,0.00,87,0.00
2019-06-16 23:00:00+00:00,5166.0,9.1,0.00,94,0.00
2019-06-17 00:00:00+00:00,5057.0,8.7,0.00,97,0.00
2019-06-17 01:00:00+00:00,4976.0,8.2,0.00,99,0.00
2019-06-17 02:00:00+00:00,5109.0,7.9,0.00,99,0.00
2019-06-17 03:00:00+00:00,5635.0,7.7,0.00,100,0.00
2019-06-17 04:00:00+00:00,6758.0,7.4,0.00,98,0.00
2019-06-17 05:00:00+00:00,7737.0,9.9,0.00,87,1805.68
2019-06-17 06:00:00+00:00,8131.0,11.3,0.00,81,3600.00
2019-06-17 07:00:00+00:00,8096.0,13.7,0.00,67,3600.00
2019-06-17 08:00:00+00:00,8239.0,16.8,0.00,53,3600.00
2019-06-17 09:00:00+00:00,8355.0,18.7,0.00,46,3600.00
2019-06-17 10:00:00+00:00,8228.0,19.6,0.10,41,3600.00
2019-06-17 11:00:00+00:00,8259.0,20.7,0.00,36,3600.00
2019-06-17 12:00:00+00:00,8230.0,20.9,0.00,38,3600.00
2019-06-17 13:00:00+00:00,8146.0,20.8,0.00,38,3600.00
2019-06-17 14:00:00+00:00,8099.0,20.2,0.00,40,3441.93
2019-06-17 15:00:00+00:00,8113.0,20.1,0.00,42,3600.00
2019-06-17 16:00:00+00:00,7987.0,18.5,0.00,54,447.76
2019-06-17 17:00:00+00:00,7631.0,17.7,0.10,63,264.88
2019-06-17 18:00:00+00:00,7348.0,16.7,0.00,75,1714.22
2019-06-17 19:00:00+00:00,7120.0,14.5,0.00,78,1031.05
2019-06-17 20:00:00+00:00,6791.0,13.0,0.00,78,0.00
2019-06-17 21:00:00+00:00,6180.0,11.3,0.00,84,0.00
2019-06-17 22:00:00+00:00,5832.0,10.4,0.00,89,0.00
2019-06-17 23:00:00+00:00,5531.0,9.7,0.00,92,0.00
2019-06-18 00:00:00+00:00,5392.0,10.6,0.00,90,0.00
2019-06-18 01:00:00+00:00,5255.0,10.3,0.00,91,0.00
2019-06-18 02:00:00+00:00,5343.0,9.6,0.00,91,0.00
2019-06-18 03:00:00+00:00,5802.0,9.0,0.00,94,0.00
2019-06-18 04:00:00+00:00,6881.0,9.2,0.00,93,686.78
2019-06-18 05:00:00+00:00,7784.0,11.2,0.00,85,3600.00
2019-06-18 06:00:00+00:00,8103.0,14.7,0.00,70,3600.00
2019-06-18 07:00:00+00:00,8161.0,17.3,0.00,59,3600.00
2019-06-18 08:00:00+00:00,8252.0,19.4,0.00,50,3600.00
2019-06-18 09:00:00+00:00,8366.0,20.6,0.00,42,3600.00
2019-06-18 10:00:00+00:00,8184.0,21.2,0.00,39,3600.00
2019-06-18 11:00:00+00:00,8184.0,21.3,0.00,38,3600.00
2019-06-18 12:00:00+00:00,8127.0,22.4,0.00,31,3600.00
2019-06-18 13:00:00+00:00,8098.0,22.9,0.00,31,3600.00
2019-06-18 14:00:00+00:00,8031.0,22.3,0.00,33,3600.00
2019-06-18 15:00:00+00:00,8110.0,19.1,0.00,56,3600.00
2019-06-18 16:00:00+00:00,8169.0,19.5,0.00,53,3600.00
2019-06-18 17:00:00+00:00,7805.0,19.2,0.00,53,3600.00
2019-06-18 18:00:00+00:00,7461.0,18.1,0.00,63,3600.00
2019-06-18 19:00:00+00:00,7264.0,15.2,0.00,72,2625.81
2019-06-18 20:00:00+00:00,6972.0,13.4,0.00,76,0.00
2019-06-18 21:00:00+00:00,6347.0,10.5,0.00,90,0.00
2019-06-18 22:00:00+00:00,6003.0,9.1,0.00,96,0.00
2019-06-18 23:00:00+00:00,5656.0,8.1,0.00,98,0.00
2019-06-19 00:00:00+00:00,5559.0,7.8,0.00,98,0.00
2019-06-19 01:00:00+00:00,5433.0,7.9,0.00,95,0.00
2019-06-19 02:00:00+00:00,5509.0,8.4,0.00,91,0.00
2019-06-19 03:00:00+00:00,5970.0,9.1,0.00,86,0.00
2019-06-19 04:00:00+00:00,7035.0,10.0,0.00,83,1095.74
2019-06-19 05:00:00+00:00,7947.0,13.0,0.00,76,3600.00
2019-06-19 06:00:00+00:00,8246.0,15.3,0.00,68,3600.00
2019-06-19 07:00:00+00:00,8227.0,16.9,0.00,64,3600.00
2019-06-19 08:00:00+00:00,8421.0,18.3,0.00,56,3600.00
2019-06-19 09:00:00+00:00,8533.0,19.2,0.00,50,3600.00
2019-06-19 10:00:00+00:00,8426.0,18.4,0.00,55,1246.46
2019-06-19 11:00:00+00:00,8444.0,17.2,0.00,63,722.54
2019-06-19 12:00:00+00:00,8392.0,19.1,0.10,42,3600.00
2019-06-19 13:00:00+00:00,8279.0,18.2,0.10,56,2050.09
2019-06-19 14:00:00+00:00,8266.0,19.6,0.00,48,3600.00
2019-06-19 15:00:00+00:00,8169.0,19.4,0.00,47,3600.00
2019-06-19 16:00:00+00:00,8116.0,19.2,0.00,47,3600.00
2019-06-19 17:00:00+00:00,7708.0,18.4,0.00,55,3600.00
2019-06-19 18:00:00+00:00,7316.0,17.1,0.00,73,1300.54
2019-06-19 19:00:00+00:00,6944.0,14.9,0.00,76,2616.59
2019-06-19 20:00:00+00:00,6652.0,13.9,0.00,76,0.00
2019-06-19 21:00:00+00:00,6153.0,13.1,0.00,74,0.00
2019-06-19 22:00:00+00:00,5793.0,12.4,0.00,74,0.00
2019-06-19 23:00:00+00:00,5356.0,11.3,0.00,76,0.00
2019-06-20 00:00:00+00:00,5250.0,6.1,0.00,98,0.00
2019-06-20 01:00:00+00:00,5060.0,6.2,0.00,95,0.00
2019-06-20 02:00:00+00:00,4967.0,6.4,0.00,90,0.00
2019-06-20 03:00:00+00:00,4900.0,7.6,0.00,81,0.00
2019-06-20 04:00:00+00:00,5126.0,9.1,0.00,78,1100.91
2019-06-20 05:00:00+00:00,5565.0,11.3,0.00,68,3600.00
2019-06-20 06:00:00+00:00,5871.0,13.5,0.00,63,3600.00
2019-06-20 07:00:00+00:00,6107.0,15.8,0.00,62,3600.00
2019-06-20 08:00:00+00:00,6270.0,17.7,0.00,55,3600.00
2019-06-20 09:00:00+00:00,6368.0,19.4,0.00,50,3600.00
2019-06-20 10:00:00+00:00,6274.0,21.0,0.10,45,3600.00
2019-06-20 11:00:00+00:00,6094.0,22.1,0.00,42,3600.00
2019-06-20 12:00:00+00:00,6040.0,22.2,2.30,37,1366.77
2019-06-20 13:00:00+00:00,6074.0,21.7,0.20,37,3600.00
2019-06-20 14:00:00+00:00,6136.0,19.0,0.10,61,3600.00
2019-06-20 15:00:00+00:00,6294.0,18.0,0.00,65,3600.00
2019-06-20 16:00:00+00:00,6437.0,18.0,0.00,65,3600.00
2019-06-20 17:00:00+00:00,6288.0,14.1,3.90,86,3600.00
2019-06-20 18:00:00+00:00,6169.0,12.7,1.50,95,0.00
2019-06-20 19:00:00+00:00,6087.0,12.3,0.10,97,0.00
2019-06-20 20:00:00+00:00,6036.0,12.2,0.00,97,0.00
2019-06-20 21:00:00+00:00,5610.0,12.6,0.00,92,0.00
2019-06-20 22:00:00+00:00,5286.0,12.3,0.00,94,0.00
2019-06-20 23:00:00+00:00,4973.0,11.6,0.20,100,0.00
2019-06-21 00:00:00+00:00,4867.0,10.6,0.30,97,0.00
2019-06-21 01:00:00+00:00,4750.0,9.6,0.00,94,0.00
2019-06-21 02:00:00+00:00,4840.0,8.2,0.00,98,0.00
2019-06-21 03:00:00+00:00,5251.0,7.4,0.00,99,0.00
2019-06-21 04:00:00+00:00,6135.0,9.0,0.00,88,1106.98
2019-06-21 05:00:00+00:00,6930.0,10.6,0.00,93,3600.00
2019-06-21 06:00:00+00:00,7351.0,12.2,0.00,87,3600.00
2019-06-21 07:00:00+00:00,7510.0,13.9,0.00,75,3600.00
2019-06-21 08:00:00+00:00,7609.0,16.2,0.00,62,3600.00
2019-06-21 09:00:00+00:00,7723.0,18.2,0.00,53,3600.00
2019-06-21 10:00:00+00:00,7569.0,19.5,0.00,48,3600.00
2019-06-21 11:00:00+00:00,7458.0,17.7,1.20,64,3600.00
2019-06-21 12:00:00+00:00,7329.0,19.1,0.00,45,3600.00
2019-06-21 13:00:00+00:00,7280.0,20.0,0.00,47,3600.00
2019-06-21 14:00:00+00:00,7358.0,18.8,0.20,55,3600.00
2019-06-21 15:00:00+00:00,7382.0,14.9,4.80,100,513.90
2019-06-21 16:00:00+00:00,7315.0,14.6,1.30,97,0.00
2019-06-21 17:00:00+00:00,6964.0,14.1,0.40,92,1159.72
2019-06-21 18:00:00+00:00,6712.0,13.8,0.00,96,511.62
2019-06-21 19:00:00+00:00,6446.0,13.4,0.00,96,0.00
2019-06-21 20:00:00+00:00,6229.0,11.4,0.00,98,0.00
2019-06-21 21:00:00+00:00,5725.0,11.1,0.00,96,0.00
2019-06-21 22:00:00+00:00,5402.0,9.9,0.90,99,0.00
2019-06-21 23:00:00+00:00,5088.0,9.8,0.30,100,0.00
2019-06-22 00:00:00+00:00,4968.0,10.0,0.00,96,0.00
2019-06-22 01:00:00+00:00,4784.0,9.4,0.00,94,0.00
2019-06-22 02:00:00+00:00,4783.0,9.2,0.00,92,0.00
2019-06-22 03:00:00+00:00,4937.0,8.2,0.00,94,0.00
2019-06-22 04:00:00+00:00,5344.0,8.6,0.00,96,303.50
2019-06-22 05:00:00+00:00,5966.0,10.6,0.00,94,2004.97
2019-06-22 06:00:00+00:00,6417.0,13.0,0.00,90,3600.00
2019-06-22 07:00:00+00:00,6751.0,15.6,0.00,80,3600.00
2019-06-22 08:00:00+00:00,6920.0,17.3,0.00,71,3600.00
2019-06-22 09:00:00+00:00,7037.0,18.8,0.10,57,3600.00
2019-06-22 10:00:00+00:00,6853.0,17.8,0.00,58,3600.00
2019-06-22 11:00:00+00:00,6723.0,19.5,0.00,53,3600.00
2019-06-22 12:00:00+00:00,6588.0,19.3,0.70,43,2652.57
2019-06-22 13:00:00+00:00,6577.0,15.8,0.60,72,0.00
2019-06-22 14:00:00+00:00,6605.0,15.9,0.20,62,1133.29
2019-06-22 15:00:00+00:00,6669.0,14.8,0.10,73,0.00
2019-06-22 16:00:00+00:00,6473.0,15.3,0.00,69,0.00
2019-06-22 17:00:00+00:00,6131.0,15.5,0.00,68,3125.90
2019-06-22 18:00:00+00:00,5994.0,14.4,0.00,77,1787.29
2019-06-22 19:00:00+00:00,5870.0,11.9,0.00,87,2125.80
2019-06-22 20:00:00+00:00,5762.0,11.9,0.00,87,0.00
2019-06-22 21:00:00+00:00,5316.0,11.3,0.00,88,0.00
2019-06-22 22:00:00+00:00,5070.0,11.0,0.00,87,0.00
2019-06-22 23:00:00+00:00,4789.0,10.0,0.00,89,0.00
2019-06-23 00:00:00+00:00,4668.0,11.7,0.00,90,0.00
2019-06-23 01:00:00+00:00,4497.0,11.3,0.00,90,0.00
2019-06-23 02:00:00+00:00,4487.0,9.9,0.10,96,0.00
2019-06-23 03:00:00+00:00,4490.0,10.5,0.00,94,0.00
2019-06-23 04:00:00+00:00,4662.0,10.8,0.00,91,0.00
2019-06-23 05:00:00+00:00,5166.0,11.0,0.00,95,0.00
2019-06-23 06:00:00+00:00,5545.0,12.1,0.20,86,3600.00
2019-06-23 07:00:00+00:00,5858.0,12.6,0.20,84,3600.00
2019-06-23 08:00:00+00:00,6118.0,13.2,0.10,78,3176.31
2019-06-23 09:00:00+00:00,6370.0,15.1,0.10,69,3600.00
2019-06-23 10:00:00+00:00,6201.0,15.6,0.40,64,3600.00
2019-06-23 11:00:00+00:00,5966.0,15.6,0.30,69,789.89
2019-06-23 12:00:00+00:00,5808.0,16.0,0.30,65,0.00
2019-06-23 13:00:00+00:00,5736.0,16.5,0.20,64,3600.00
2019-06-23 14:00:00+00:00,5726.0,17.3,0.10,61,3600.00
2019-06-23 15:00:00+00:00,5854.0,17.2,0.00,61,3600.00
2019-06-23 16:00:00+00:00,5992.0,16.9,0.00,63,3600.00
2019-06-23 17:00:00+00:00,5900.0,15.7,0.00,72,3600.00
2019-06-23 18:00:00+00:00,5904.0,14.9,0.10,80,1524.48
2019-06-23 19:00:00+00:00,5888.0,14.1,0.00,82,542.82
2019-06-23 20:00:00+00:00,5952.0,12.2,0.00,90,0.00
2019-06-23 21:00:00+00:00,5583.0,10.6,0.00,93,0.00
2019-06-23 22:00:00+00:00,5335.0,10.5,0.00,94,0.00
2019-06-23 23:00:00+00:00,5062.0,10.6,0.00,92,0.00
2019-06-24 00:00:00+00:00,4965.0,11.2,0.00,93,0.00
2019-06-24 01:00:00+00:00,4853.0,10.9,0.00,92,0.00
2019-06-24 02:00:00+00:00,4966.0,10.0,0.00,93,0.00
2019-06-24 03:00:00+00:00,5523.0,8.8,0.00,95,0.00
2019-06-24 04:00:00+00:00,6659.0,8.3,0.00,97,724.92
2019-06-24 05:00:00+00:00,7576.0,11.4,0.00,88,3600.00
2019-06-24 06:00:00+00:00,7892.0,13.7,0.00,80,3600.00
2019-06-24 07:00:00+00:00,7982.0,16.1,0.00,69,3600.00
2019-06-24 08:00:00+00:00,8093.0,18.3,0.00,59,3600.00
2019-06-24 09:00:00+00:00,8219.0,20.0,0.00,51,3600.00
2019-06-24 10:00:00+00:00,8070.0,21.5,0.00,46,3600.00
2019-06-24 11:00:00+00:00,8101.0,22.6,0.00,41,3600.00
2019-06-24 12:00:00+00:00,8081.0,22.7,0.00,40,3600.00
2019-06-24 13:00:00+00:00,8040.0,23.5,0.00,38,3600.00
2019-06-24 14:00:00+00:00,8008.0,23.9,0.00,38,3600.00
2019-06-24 15:00:00+00:00,7981.0,23.2,0.00,42,3600.00
2019-06-24 16:00:00+00:00,7931.0,22.1,0.00,50,3600.00
2019-06-24 17:00:00+00:00,7611.0,20.9,0.00,59,3600.00
2019-06-24 18:00:00+00:00,7318.0,19.2,0.00,73,3600.00
2019-06-24 19:00:00+00:00,7130.0,16.1,0.00,83,3600.00
2019-06-24 20:00:00+00:00,6864.0,14.9,0.00,81,0.00
2019-06-24 21:00:00+00:00,6239.0,13.1,0.00,83,0.00
2019-06-24 22:00:00+00:00,5858.0,12.3,0.00,87,0.00
2019-06-24 23:00:00+00:00,5535.0,11.8,0.00,90,0.00
2019-06-25 00:00:00+00:00,5412.0,11.5,0.00,93,0.00
2019-06-25 01:00:00+00:00,5283.0,11.5,0.00,94,0.00
2019-06-25 02:00:00+00:00,5286.0,11.5,0.00,93,0.00
2019-06-25 03:00:00+00:00,5783.0,11.3,0.00,93,0.00
2019-06-25 04:00:00+00:00,6930.0,11.7,0.00,91,734.21
2019-06-25 05:00:00+00:00,7799.0,14.1,0.00,83,3600.00
2019-06-25 06:00:00+00:00,8192.0,17.2,0.00,72,3600.00
2019-06-25 07:00:00+00:00,8251.0,20.0,0.00,60,3600.00
2019-06-25 08:00:00+00:00,8408.0,22.3,0.00,51,3600.00
2019-06-25 09:00:00+00:00,8560.0,24.4,0.00,42,3600.00
2019-06-25 10:00:00+00:00,8350.0,25.9,0.00,36,3600.00
2019-06-25 11:00:00+00:00,8361.0,26.9,0.00,31,3600.00
2019-06-25 12:00:00+00:00,8279.0,27.7,0.00,24,3600.00
2019-06-25 13:00:00+00:00,8195.0,28.3,0.00,23,3600.00
2019-06-25 14:00:00+00:00,8177.0,28.1,0.00,27,3600.00
2019-06-25 15:00:00+00:00,8173.0,27.4,0.00,33,3600.00
2019-06-25 16:00:00+00:00,8112.0,26.6,0.00,38,3600.00
2019-06-25 17:00:00+00:00,7852.0,25.0,0.00,53,3600.00
2019-06-25 18:00:00+00:00,7549.0,23.3,0.00,62,3600.00
2019-06-25 19:00:00+00:00,7316.0,20.4,0.00,63,3600.00
2019-06-25 20:00:00+00:00,7101.0,17.6,0.00,74,0.00
2019-06-25 21:00:00+00:00,6463.0,15.3,0.00,86,0.00
2019-06-25 22:00:00+00:00,6013.0,14.0,0.00,91,0.00
2019-06-25 23:00:00+00:00,5644.0,13.0,0.00,95,0.00
2019-06-26 00:00:00+00:00,5531.0,12.7,0.00,97,0.00
2019-06-26 01:00:00+00:00,5368.0,12.1,0.00,99,0.00
2019-06-26 02:00:00+00:00,5466.0,11.4,0.00,99,0.00
2019-06-26 03:00:00+00:00,5986.0,10.9,0.00,98,0.00
2019-06-26 04:00:00+00:00,7127.0,11.0,0.00,97,1149.27
2019-06-26 05:00:00+00:00,7989.0,14.6,0.00,85,3600.00
2019-06-26 06:00:00+00:00,8322.0,18.1,0.00,70,3600.00
2019-06-26 07:00:00+00:00,8427.0,20.9,0.00,55,3600.00
2019-06-26 08:00:00+00:00,8582.0,23.3,0.00,49,3600.00
2019-06-26 09:00:00+00:00,8625.0,25.5,0.00,40,3600.00
2019-06-26 10:00:00+00:00,8428.0,27.1,0.00,31,3600.00
2019-06-26 11:00:00+00:00,8435.0,28.3,0.00,26,3600.00
2019-06-26 12:00:00+00:00,8405.0,29.7,0.00,25,3600.00
2019-06-26 13:00:00+00:00,8368.0,29.4,0.00,27,3600.00
2019-06-26 14:00:00+00:00,8352.0,28.8,0.00,33,3600.00
2019-06-26 15:00:00+00:00,8350.0,28.1,0.00,39,3600.00
2019-06-26 16:00:00+00:00,8281.0,27.3,0.00,43,3600.00
2019-06-26 17:00:00+00:00,7973.0,26.2,0.00,47,3600.00
2019-06-26 18:00:00+00:00,7674.0,24.0,0.00,58,3600.00
2019-06-26 19:00:00+00:00,7466.0,23.7,0.00,53,3600.00
2019-06-26 20:00:00+00:00,7238.0,19.4,0.00,73,0.00
2019-06-26 21:00:00+00:00,6630.0,18.1,0.00,76,0.00
2019-06-26 22:00:00+00:00,6228.0,17.9,0.00,74,0.00
2019-06-26 23:00:00+00:00,5878.0,17.3,0.00,75,0.00
2019-06-27 00:00:00+00:00,5753.0,15.3,0.00,81,0.00
2019-06-27 01:00:00+00:00,5644.0,15.4,0.00,81,0.00
2019-06-27 02:00:00+00:00,5731.0,14.9,0.00,82,0.00
2019-06-27 03:00:00+00:00,6247.0,14.3,0.00,83,0.00
2019-06-27 04:00:00+00:00,7370.0,15.0,0.00,84,1159.96
2019-06-27 05:00:00+00:00,8324.0,17.8,0.00,74,3600.00
2019-06-27 06:00:00+00:00,8653.0,20.4,0.00,64,3600.00
2019-06-27 07:00:00+00:00,8698.0,22.6,0.00,58,3600.00
2019-06-27 08:00:00+00:00,8801.0,24.7,0.00,51,3600.00
2019-06-27 09:00:00+00:00,8959.0,26.4,0.00,42,3600.00
2019-06-27 10:00:00+00:00,8810.0,27.6,0.00,36,3600.00
2019-06-27 11:00:00+00:00,8855.0,27.2,0.00,34,3600.00
2019-06-27 12:00:00+00:00,8794.0,28.6,0.00,26,3600.00
2019-06-27 13:00:00+00:00,8810.0,27.4,0.00,33,3600.00
2019-06-27 14:00:00+00:00,8666.0,25.4,0.00,42,3600.00
2019-06-27 15:00:00+00:00,8597.0,25.4,0.00,45,3600.00
2019-06-27 16:00:00+00:00,8464.0,24.3,0.00,49,3600.00
2019-06-27 17:00:00+00:00,8028.0,22.7,0.00,58,3600.00
2019-06-27 18:00:00+00:00,7658.0,21.2,0.00,66,620.66
2019-06-27 19:00:00+00:00,7430.0,18.6,0.10,82,1687.89
2019-06-27 20:00:00+00:00,7169.0,16.6,0.30,91,0.00
2019-06-27 21:00:00+00:00,6518.0,15.8,0.40,92,0.00
2019-06-27 22:00:00+00:00,6093.0,15.7,0.20,91,0.00
2019-06-27 23:00:00+00:00,5719.0,15.4,0.00,91,0.00
2019-06-28 00:00:00+00:00,5603.0,15.0,0.00,87,0.00
2019-06-28 01:00:00+00:00,5431.0,13.7,0.00,91,0.00
2019-06-28 02:00:00+00:00,5490.0,14.3,0.00,86,0.00
2019-06-28 03:00:00+00:00,5946.0,15.4,0.00,82,0.00
2019-06-28 04:00:00+00:00,7061.0,14.7,0.00,86,766.60
2019-06-28 05:00:00+00:00,7908.0,14.7,0.00,97,3600.00
2019-06-28 06:00:00+00:00,8129.0,15.8,0.00,88,3600.00
2019-06-28 07:00:00+00:00,8142.0,17.2,0.00,79,3600.00
2019-06-28 08:00:00+00:00,8193.0,19.0,0.00,65,3600.00
